Subject,Predicate,Object,ObjectLabel
FSC-R-235,博物馆,弗利尔美术馆,museum
F1907.100,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1907.100,url
FSC-L-71,博物馆,弗利尔美术馆,museum
F1998.81,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1998.81,url
F1916.570,博物馆,弗利尔美术馆,museum
F1906.283,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1906.283,url
S2012.9.4079a-b,博物馆,弗利尔美术馆,museum
S2012.9.4889,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4889,url
FSC-B-577,图片,https://ids.si.edu/ids/iiif/FS-FSC-B-577/full/full/0/default.jpg,images
S2012.9.2290,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2290,url
FSC-P-3878,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-3878,url
FSC-P-887,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-887_1-000001/full/full/0/default.jpg,images
S2012.9.2800,博物馆,弗利尔美术馆,museum
S2012.9.3864a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3864a-b,url
F1913.151,图片,https://ids.si.edu/ids/iiif/FS-7814_02/full/full/0/default.jpg,images
S2012.9.1053,图片,https://ids.si.edu/ids/iiif/FS-S2012.9.1053_001/full/full/0/default.jpg,images
FSC-B-466,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-B-466,url
FSC-P-2650,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-2650,url
S1992.80,图片,https://ids.si.edu/ids/iiif/FS-6592_01/full/full/0/default.jpg,images
FSC-R-198,图片,https://ids.si.edu/ids/iiif/FS-8517_27/full/full/0/default.jpg,images
F1939.25,博物馆,弗利尔美术馆,museum
FSC-B-161,博物馆,弗利尔美术馆,museum
LTS1985.1.264.26,图片,https://ids.si.edu/ids/iiif/FS-8079_15/full/full/0/default.jpg,images
S2012.9.2401.3a-b,图片,https://ids.si.edu/ids/iiif/FS-8128_03/full/full/0/default.jpg,images
FSC-B-174,图片,https://ids.si.edu/ids/iiif/FS-FSC-B-174_1_2-000001/full/full/0/default.jpg,images
FSC-GR-626,博物馆,弗利尔美术馆,museum
F1917.358,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1917.358,url
S2012.9.1,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1,url
FSC-P-208,图片,https://ids.si.edu/ids/iiif/FS-fsc-p-208v1/full/full/0/default.jpg,images
S2012.9.1850,博物馆,弗利尔美术馆,museum
S2012.9.4507,图片,https://ids.si.edu/ids/iiif/FS-7830_22/full/full/0/default.jpg,images
S2012.9.588,图片,https://ids.si.edu/ids/iiif/FS-rls_0607side/full/full/0/default.jpg,images
S1987.886,图片,https://ids.si.edu/ids/iiif/FS-7402_35/full/full/0/default.jpg,images
F1916.37,图片,https://ids.si.edu/ids/iiif/FS-5757_02/full/full/0/default.jpg,images
F1919.143,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1919.143,url
S2012.9.3359,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3359,url
FSC-S-33,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-S-33,url
F1916.225,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1916.225,url
F1911.47a-b,博物馆,弗利尔美术馆,museum
F1997.26a-f,博物馆,弗利尔美术馆,museum
F1961.33a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1961.33a-b,url
S2012.9.4560,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4560,url
S2012.9.4868,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4868,url
FSC-O-36,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-O-36,url
S2005.22,图片,https://ids.si.edu/ids/iiif/FS-6705_06/full/full/0/default.jpg,images
F1909.278,图片,https://ids.si.edu/ids/iiif/FS-5993_02/full/full/0/default.jpg,images
S2012.9.1659,博物馆,弗利尔美术馆,museum
F1917.134,图片,https://ids.si.edu/ids/iiif/FS-7476_03/full/full/0/default.jpg,images
S2012.9.3311,图片,https://ids.si.edu/ids/iiif/FS-rls169/full/full/0/default.jpg,images
FSC-B-92,图片,https://ids.si.edu/ids/iiif/FS-FSC-B-92_1-000001/full/full/0/default.jpg,images
F1918.152,博物馆,弗利尔美术馆,museum
F1916.51,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1916.51,url
S2012.9.4793,博物馆,弗利尔美术馆,museum
F1998.247.1-2,图片,https://ids.si.edu/ids/iiif/FS-5595_12/full/full/0/default.jpg,images
S2012.9.2525,图片,https://ids.si.edu/ids/iiif/FS-7783_21/full/full/0/default.jpg,images
S2012.9.2146.1-2,图片,https://ids.si.edu/ids/iiif/FS-jane_0517/full/full/0/default.jpg,images
F1911.631,博物馆,弗利尔美术馆,museum
S1987.515,博物馆,弗利尔美术馆,museum
F1911.167k,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.167k,url
S1987.234,博物馆,弗利尔美术馆,museum
S2012.9.4284,图片,https://ids.si.edu/ids/iiif/FS-rls_0883/full/full/0/default.jpg,images
S1987.937,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S1987.937,url
S2012.9.1320,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1320,url
S2012.9.1638,图片,https://ids.si.edu/ids/iiif/FS-rls_0051/full/full/0/default.jpg,images
S2012.9.507,图片,https://ids.si.edu/ids/iiif/FS-7668_79/full/full/0/default.jpg,images
S2012.9.2342,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2342,url
FSC-B-240,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-B-240,url
S2012.9.463,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.463,url
FSC-P-651,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-651,url
S2012.9.4436,博物馆,弗利尔美术馆,museum
FSC-P-785,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-785_1/full/full/0/default.jpg,images
S1991.66,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S1991.66,url
F1948.7,博物馆,弗利尔美术馆,museum
FSC-M-43,博物馆,弗利尔美术馆,museum
S2012.9.4354,博物馆,弗利尔美术馆,museum
F1912.23,博物馆,弗利尔美术馆,museum
S2012.9.4890,博物馆,弗利尔美术馆,museum
FSC-P-1002,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-1002_001/full/full/0/default.jpg,images
FSC-P-542,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-542_1/full/full/0/default.jpg,images
F1911.121a-b,图片,https://ids.si.edu/ids/iiif/FS-6741_08/full/full/0/default.jpg,images
F1931.15,图片,https://ids.si.edu/ids/iiif/FS-F1931.15_001/full/full/0/default.jpg,images
F1939.24,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1939.24,url
FSC-P-182,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-182,url
F1916.317,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1916.317,url
F1911.85,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.85,url
F1998.251.3-4,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1998.251.3-4,url
FSC-M-41,博物馆,弗利尔美术馆,museum
S2012.9.2221,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2221,url
FSC-R-244,图片,https://ids.si.edu/ids/iiif/FS-8480_14/full/full/0/default.jpg,images
F1911.555a-b,博物馆,弗利尔美术馆,museum
F1917.189,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1917.189,url
S2012.9.1943,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1943,url
F1909.226,博物馆,弗利尔美术馆,museum
S2012.9.3043,图片,https://ids.si.edu/ids/iiif/FS-3025_Singer1675/full/full/0/default.jpg,images
F1980.144,图片,https://ids.si.edu/ids/iiif/FS-7517_30/full/full/0/default.jpg,images
S2012.9.3606,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3606,url
F1911.180,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.180,url
S2012.9.204,博物馆,弗利尔美术馆,museum
S1987.332,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S1987.332,url
S2012.9.3783,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3783,url
S2012.9.4452,博物馆,弗利尔美术馆,museum
S2012.9.3731,图片,https://ids.si.edu/ids/iiif/FS-7664_39/full/full/0/default.jpg,images
F1909.312,图片,https://ids.si.edu/ids/iiif/FS-7259_07/full/full/0/default.jpg,images
S2012.9.63,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.63,url
F1905.51,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1905.51,url
F1912.42,博物馆,弗利尔美术馆,museum
F1954.8,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1954.8,url
F1980.44,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1980.44,url
S2012.9.2750,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2750,url
FSC-P-4232,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-4232,url
F1916.143,博物馆,弗利尔美术馆,museum
S2012.9.1581,博物馆,弗利尔美术馆,museum
F1908.171,图片,https://ids.si.edu/ids/iiif/FS-6948_03/full/full/0/default.jpg,images
FSC-B-603,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-B-603,url
S2012.9.1035,博物馆,弗利尔美术馆,museum
S2012.9.309,图片,https://ids.si.edu/ids/iiif/FS-7646_28/full/full/0/default.jpg,images
S2012.9.1732,博物馆,弗利尔美术馆,museum
S2012.9.3722,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3722,url
F1911.112,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.112,url
S1987.358,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S1987.358,url
S1997.44a-b,博物馆,弗利尔美术馆,museum
FSC-P-2745,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-2745,url
FSC-P-564,博物馆,弗利尔美术馆,museum
S2012.9.3096,博物馆,弗利尔美术馆,museum
F1998.76.63,博物馆,弗利尔美术馆,museum
S2012.9.604,博物馆,弗利尔美术馆,museum
FSC-P-68,图片,https://ids.si.edu/ids/iiif/FS-fsc-p-68v1/full/full/0/default.jpg,images
F1998.177,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1998.177,url
S1987.447a-b,图片,https://ids.si.edu/ids/iiif/FS-S1987.447_003/full/full/0/default.jpg,images
F1914.140,图片,https://ids.si.edu/ids/iiif/FS-8531_13/full/full/0/default.jpg,images
FSC-P-399,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-399,url
S2012.9.4494,图片,https://ids.si.edu/ids/iiif/FS-7839_21/full/full/0/default.jpg,images
S2012.9.3241,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3241,url
F1968.51,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1968.51,url
FSC-O-44,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-O-44,url
FSC-P-452,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-452,url
F1986.19a-b,博物馆,弗利尔美术馆,museum
F1917.74,博物馆,弗利尔美术馆,museum
F1974.4a-b,博物馆,弗利尔美术馆,museum
S2012.9.1260,博物馆,弗利尔美术馆,museum
S2012.9.1510,博物馆,弗利尔美术馆,museum
FSC-P-2845,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-2845_1/full/full/0/default.jpg,images
F1917.422,图片,https://ids.si.edu/ids/iiif/FS-8544_34/full/full/0/default.jpg,images
FSC-R-339,图片,https://ids.si.edu/ids/iiif/FS-8495_13/full/full/0/default.jpg,images
FSC-P-612,博物馆,弗利尔美术馆,museum
S2012.9.3966,博物馆,弗利尔美术馆,museum
S2012.9.3840,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3840,url
F1915.71,图片,https://ids.si.edu/ids/iiif/FS-F1915.71_001/full/full/0/default.jpg,images
S2012.9.3069a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3069a-b,url
S2012.9.131,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.131,url
F1946.24,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1946.24,url
S1993.43,博物馆,弗利尔美术馆,museum
S2012.9.829,博物馆,弗利尔美术馆,museum
F1911.162h.1-2,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.162h.1-2,url
FSC-P-768,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-768_1/full/full/0/default.jpg,images
S2012.9.3097,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3097,url
F1911.428,博物馆,弗利尔美术馆,museum
F1980.153a-x,博物馆,弗利尔美术馆,museum
S2012.9.3914,图片,https://ids.si.edu/ids/iiif/FS-7715_28/full/full/0/default.jpg,images
FSC-P-580,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-580,url
S2012.9.1607a-b,博物馆,弗利尔美术馆,museum
F1998.222.2,博物馆,弗利尔美术馆,museum
F1916.218,图片,https://ids.si.edu/ids/iiif/FS-7259_35/full/full/0/default.jpg,images
F1916.61,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1916.61,url
F1915.47,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1915.47,url
F1939.55,博物馆,弗利尔美术馆,museum
F1911.358,博物馆,弗利尔美术馆,museum
S1991.86,博物馆,弗利尔美术馆,museum
F1943.9,博物馆,弗利尔美术馆,museum
F1916.291,博物馆,弗利尔美术馆,museum
F1911.623,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.623,url
F1916.419,图片,https://ids.si.edu/ids/iiif/FS-8546_26/full/full/0/default.jpg,images
F1906.32,博物馆,弗利尔美术馆,museum
F1952.8,图片,https://ids.si.edu/ids/iiif/FS-6550_05/full/full/0/default.jpg,images
S2012.9.2213,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2213,url
F1909.196,图片,https://ids.si.edu/ids/iiif/FS-7462_01/full/full/0/default.jpg,images
FSC-R-95a-d,图片,https://ids.si.edu/ids/iiif/FS-8449_07/full/full/0/default.jpg,images
F1907.74,图片,https://ids.si.edu/ids/iiif/FS-7368_14/full/full/0/default.jpg,images
S1987.939,图片,https://ids.si.edu/ids/iiif/FS-7384_43/full/full/0/default.jpg,images
S2012.9.2415,图片,https://ids.si.edu/ids/iiif/FS-rls767/full/full/0/default.jpg,images
FSC-P-210,博物馆,弗利尔美术馆,museum
F1986.62,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1986.62,url
F1916.473,图片,https://ids.si.edu/ids/iiif/FS-7775_19/full/full/0/default.jpg,images
F1916.451,图片,https://ids.si.edu/ids/iiif/FS-7706_12/full/full/0/default.jpg,images
S1987.562,博物馆,弗利尔美术馆,museum
S2012.9.4479,博物馆,弗利尔美术馆,museum
S1991.147,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S1991.147,url
S2012.9.3331,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3331,url
S2012.9.2756,博物馆,弗利尔美术馆,museum
FSC-C-1a-i,图片,https://ids.si.edu/ids/iiif/FS-FSC-C-1a-i_1/full/full/0/default.jpg,images
F1909.290,图片,https://ids.si.edu/ids/iiif/FS-7734_07/full/full/0/default.jpg,images
S2012.9.2463a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2463a-b,url
S2012.9.4796,博物馆,弗利尔美术馆,museum
F1913.188,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1913.188,url
S2012.9.3239,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3239,url
F1909.251f,图片,https://ids.si.edu/ids/iiif/FS-7066_06/full/full/0/default.jpg,images
F1937.18,博物馆,弗利尔美术馆,museum
F1980.126,图片,https://ids.si.edu/ids/iiif/FS-8031_07/full/full/0/default.jpg,images
FSC-P-4201,博物馆,弗利尔美术馆,museum
S2012.9.647,博物馆,弗利尔美术馆,museum
F1979.10,图片,https://ids.si.edu/ids/iiif/FS-6335_05/full/full/0/default.jpg,images
FSC-L-20,博物馆,弗利尔美术馆,museum
F1997.24,博物馆,弗利尔美术馆,museum
F1911.525,图片,https://ids.si.edu/ids/iiif/FS-7470_17/full/full/0/default.jpg,images
FSC-B-381,博物馆,弗利尔美术馆,museum
S2012.9.2359,图片,https://ids.si.edu/ids/iiif/FS-rls4307/full/full/0/default.jpg,images
S2012.9.953,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.953,url
S2012.9.2406,图片,https://ids.si.edu/ids/iiif/FS-rls660/full/full/0/default.jpg,images
S2012.9.3999,图片,https://ids.si.edu/ids/iiif/FS-7664_28/full/full/0/default.jpg,images
S2012.9.1627,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1627,url
S1987.561,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S1987.561,url
S2012.9.4108,图片,https://ids.si.edu/ids/iiif/FS-8162_30/full/full/0/default.jpg,images
F1984.12,博物馆,弗利尔美术馆,museum
F1916.589,图片,https://ids.si.edu/ids/iiif/FS-5675_11/full/full/0/default.jpg,images
S2012.9.4403,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4403,url
S2012.9.4900,图片,https://ids.si.edu/ids/iiif/FS-8137_10/full/full/0/default.jpg,images
S2012.9.4051.1-35,图片,https://ids.si.edu/ids/iiif/FS-S2012.9.4051.1-35_001/full/full/0/default.jpg,images
F1915.7,博物馆,弗利尔美术馆,museum
S1987.917,图片,https://ids.si.edu/ids/iiif/FS-6423_07/full/full/0/default.jpg,images
S2012.9.503,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.503,url
S2012.9.2290,博物馆,弗利尔美术馆,museum
F1991.17,博物馆,弗利尔美术馆,museum
S2012.9.4257,图片,https://ids.si.edu/ids/iiif/FS-7671_62/full/full/0/default.jpg,images
S2012.9.3742,博物馆,弗利尔美术馆,museum
LTS1985.1.264.17,博物馆,弗利尔美术馆,museum
S1987.696,博物馆,弗利尔美术馆,museum
S2012.9.3932,图片,https://ids.si.edu/ids/iiif/FS-7664_08/full/full/0/default.jpg,images
F1916.632,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1916.632,url
FSC-B-4842,图片,https://ids.si.edu/ids/iiif/FS-8513_02/full/full/0/default.jpg,images
F1916.72,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1916.72,url
S2012.9.4349,图片,https://ids.si.edu/ids/iiif/FS-rls_3237/full/full/0/default.jpg,images
S2012.9.4746,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4746,url
S2012.9.1499,图片,https://ids.si.edu/ids/iiif/FS-rls_3197/full/full/0/default.jpg,images
S2012.9.2769,图片,https://ids.si.edu/ids/iiif/FS-7642_07/full/full/0/default.jpg,images
F1913.183,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1913.183,url
F1968.33,博物馆,弗利尔美术馆,museum
F1905.27,博物馆,弗利尔美术馆,museum
S2012.9.851,图片,https://ids.si.edu/ids/iiif/FS-7644_53/full/full/0/default.jpg,images
S2012.9.388,博物馆,弗利尔美术馆,museum
F1936.4,博物馆,弗利尔美术馆,museum
F1916.59,图片,https://ids.si.edu/ids/iiif/FS-5772_05/full/full/0/default.jpg,images
LTS1985.1.264.23,博物馆,弗利尔美术馆,museum
S2012.9.4527,图片,https://ids.si.edu/ids/iiif/FS-7847_37/full/full/0/default.jpg,images
F1899.47a-f,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1899.47a-f,url
S2012.9.4764,图片,https://ids.si.edu/ids/iiif/FS-8162_21/full/full/0/default.jpg,images
F1998.76.3,图片,https://ids.si.edu/ids/iiif/FS-6012_06/full/full/0/default.jpg,images
FSC-M-72,图片,https://ids.si.edu/ids/iiif/FS-FSC-M-72_1/full/full/0/default.jpg,images
F1907.55a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1907.55a-b,url
F1998.31,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1998.31,url
S1987.441,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S1987.441,url
F1980.31.2a-d,博物馆,弗利尔美术馆,museum
F1916.144,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1916.144,url
LTS1985.1.264.1,博物馆,弗利尔美术馆,museum
FSC-R-256,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-R-256,url
F1968.22,博物馆,弗利尔美术馆,museum
S2012.9.1993,图片,https://ids.si.edu/ids/iiif/FS-RLS1997.48.75_001/full/full/0/default.jpg,images
S1996.37,博物馆,弗利尔美术馆,museum
S2012.9.3807,图片,https://ids.si.edu/ids/iiif/FS-7842_25/full/full/0/default.jpg,images
F1909.251h,博物馆,弗利尔美术馆,museum
F1911.451,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.451,url
F1911.188,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.188,url
S2012.9.4001,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4001,url
F1998.251.17-18,博物馆,弗利尔美术馆,museum
F1911.177,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.177,url
FSC-P-791,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-791_1/full/full/0/default.jpg,images
S2012.9.1558,图片,https://ids.si.edu/ids/iiif/FS-7648_60/full/full/0/default.jpg,images
S2012.9.417,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.417,url
S2012.9.3074,博物馆,弗利尔美术馆,museum
S2012.9.644,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.644,url
F1917.220,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1917.220,url
FSC-P-658,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-658,url
S2012.9.3899,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3899,url
FSC-P-267,图片,https://ids.si.edu/ids/iiif/FS-fsc-p-267v1/full/full/0/default.jpg,images
F2001.14a-b,图片,https://ids.si.edu/ids/iiif/FS-7768_28/full/full/0/default.jpg,images
FSC-P-589,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-589_1/full/full/0/default.jpg,images
FSC-B-282,图片,https://ids.si.edu/ids/iiif/FS-FSC-B-282_1/full/full/0/default.jpg,images
F1911.335,博物馆,弗利尔美术馆,museum
S2012.9.2401.3a-b,博物馆,弗利尔美术馆,museum
S2012.9.3484,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3484,url
F1910.16,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1910.16,url
F1917.364,图片,https://ids.si.edu/ids/iiif/FS-7313_75/full/full/0/default.jpg,images
FSC-RE-2a-c,博物馆,弗利尔美术馆,museum
F1983.12.6,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1983.12.6,url
F1984.38.2a-c,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1984.38.2a-c,url
S1987.210,图片,https://ids.si.edu/ids/iiif/FS-7426_21/full/full/0/default.jpg,images
FSC-B-196,图片,https://ids.si.edu/ids/iiif/FS-FSC-B-196_1/full/full/0/default.jpg,images
FSC-P-692,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-692,url
S2012.9.1894,图片,https://ids.si.edu/ids/iiif/FS-rls_2979top/full/full/0/default.jpg,images
F1911.332,博物馆,弗利尔美术馆,museum
FSC-P-179a-b,博物馆,弗利尔美术馆,museum
S2012.9.4482,博物馆,弗利尔美术馆,museum
S2012.9.4320,博物馆,弗利尔美术馆,museum
F1915.146,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1915.146,url
S2012.9.4816,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4816,url
FSC-G-44a-i,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-G-44a-i,url
F1998.108,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1998.108,url
FSC-B-563a-k,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-B-563a-k,url
F1916.52,图片,https://ids.si.edu/ids/iiif/FS-5771_13/full/full/0/default.jpg,images
FSC-P-288,博物馆,弗利尔美术馆,museum
F1917.331,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1917.331,url
FSC-R-142,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-R-142,url
F1998.113.1-2,图片,https://ids.si.edu/ids/iiif/FS-5583_01/full/full/0/default.jpg,images
S2012.9.2613,博物馆,弗利尔美术馆,museum
FSC-P-3512,博物馆,弗利尔美术馆,museum
S2012.9.667,图片,https://ids.si.edu/ids/iiif/FS-rls_2490/full/full/0/default.jpg,images
FSC-B-266,图片,https://ids.si.edu/ids/iiif/FS-FSC-B-266_1/full/full/0/default.jpg,images
S2012.9.4869,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4869,url
F1998.220,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1998.220,url
FSC-P-895,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-895,url
F1911.291,图片,https://ids.si.edu/ids/iiif/FS-7406_18/full/full/0/default.jpg,images
S2012.9.34,博物馆,弗利尔美术馆,museum
S2012.9.49,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.49,url
S1999.13,博物馆,弗利尔美术馆,museum
S2012.9.986,图片,https://ids.si.edu/ids/iiif/FS-7833_05/full/full/0/default.jpg,images
FSC-R-389,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-R-389,url
S2012.9.889,博物馆,弗利尔美术馆,museum
FSC-R-382a-b,博物馆,弗利尔美术馆,museum
