Subject,Predicate,Object,ObjectLabel
F1911.156o,博物馆,史密斯,museum
FSC-GR-705.48,博物馆,史密斯,museum
FSC-P-3465,博物馆,史密斯,museum
S2003.8.614,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7524_24,images
F1887.12,博物馆,史密斯,museum
F1893.50,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-5324_07,images
S2003.8.1223,博物馆,史密斯,museum
F1896.84,博物馆,史密斯,museum
S2003.8.3610,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7935_28,images
S2003.8.2624,博物馆,史密斯,museum
F1938.2,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6369_02,images
F1887.10,博物馆,史密斯,museum
FSC-P-6531,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P6531-1,images
S2003.8.642,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7525_11,images
S1992.69,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S1992.69_001,images
S2019.3.1627,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2019.3.1627_001,images
S2003.8.3286,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7569_44,images
S2003.8.2420,博物馆,史密斯,museum
F1948.17,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-5133_06,images
F1893.65,博物馆,史密斯,museum
S2003.8.2496,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7703_19,images
S2003.8.3727,博物馆,史密斯,museum
S2005.14,博物馆,史密斯,museum
FSC-GR-705.41,博物馆,史密斯,museum
F1902.99,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F1902.99_001,images
S2019.6.30,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2019.6.30_001,images
F1909.408,博物馆,史密斯,museum
S2003.8.1141,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7657_15,images
F2007.3,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F2007.3_001,images
S2003.8.1443,博物馆,史密斯,museum
FSC-P-4930,博物馆,史密斯,museum
S2003.8.1425,博物馆,史密斯,museum
S2003.8.2487,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7636_21,images
F1906.96b,博物馆,史密斯,museum
S2003.8.780,博物馆,史密斯,museum
S2003.8.294,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7537_08,images
S1987.139,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S1987.139-000001,images
S2019.3.10,博物馆,史密斯,museum
F1916.629,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7868_24,images
S2003.8.37,博物馆,史密斯,museum
F1969.25,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8183_21,images
S2006.22,博物馆,史密斯,museum
S1987.129,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S1987.129_001,images
F1913.181,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7740_13,images
S2003.8.852,博物馆,史密斯,museum
F1893.73,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-5321_10,images
S2003.8.3512,博物馆,史密斯,museum
S1992.40,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S1992.40_001,images
FSC-P-5473,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-5473R,images
S2003.8.844,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7532_22,images
S1986.454,博物馆,史密斯,museum
F1906.317,博物馆,史密斯,museum
S2003.8.3743.1,博物馆,史密斯,museum
S2003.8.3608,博物馆,史密斯,museum
S2003.8.3321,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7636_27,images
FSC-P-6487,博物馆,史密斯,museum
S2003.8.3021,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7506_19,images
S2003.8.380,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7520_21,images
F2024.1.2,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F2024.1.2_001-000001,images
F1893.41,博物馆,史密斯,museum
F2000.10.2,博物馆,史密斯,museum
S2003.8.1314,博物馆,史密斯,museum
S2003.8.1820,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7513_29,images
S2003.8.3450,博物馆,史密斯,museum
S2003.8.3780,博物馆,史密斯,museum
F1930.86,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7245_02,images
FSC-P-3301,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7390_26,images
S2003.8.2905,博物馆,史密斯,museum
S2003.8.3799.2,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8064_03,images
S2003.8.3658,博物馆,史密斯,museum
FSC-GR-705.43,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8397_27,images
S2003.8.2675,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7699_07,images
F1947.21,博物馆,史密斯,museum
F1903.55,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7265_20,images
S1987.313,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6352_08,images
S2003.8.1606,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7938_13,images
S2003.8.2291,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7583_30,images
S2003.8.3770,博物馆,史密斯,museum
S2003.8.716,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7529_15,images
S2003.8.748,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7525_22,images
S2018.2.66,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2018.2.66_001,images
S1992.30,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S1992.30_001,images
S2013.2.339,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7429_04,images
S2012.9.4290,博物馆,史密斯,museum
F1949.21,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F1949.21_001,images
S2003.8.3664,博物馆,史密斯,museum
S2003.8.1650,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8191_23,images
S2003.8.3342,博物馆,史密斯,museum
S2003.8.505,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7524_16,images
F1973.7a-g,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6238_07,images
S2003.8.1671,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7956_11,images
S2003.8.74,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7577_04,images
FSC-P-5479,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-5479R,images
F1906.308,博物馆,史密斯,museum
S2003.8.3482,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8277_32,images
FSC-P-4542,博物馆,史密斯,museum
S2003.8.3573,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8217_21,images
FSC-P-6470,博物馆,史密斯,museum
S2003.8.32,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7883_16,images
S2004.91,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2004.91_001-000001,images
S2003.8.2108,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7703_16,images
S2003.8.2988,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7566_24,images
S2003.8.3523,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7734_25,images
S2007.27,博物馆,史密斯,museum
S2003.8.3800.1-5,博物馆,史密斯,museum
F1936.5,博物馆,史密斯,museum
FSC-P-5407,博物馆,史密斯,museum
FSC-P-6330,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-6330_1,images
S2003.8.3366,博物馆,史密斯,museum
F1909.1684,博物馆,史密斯,museum
S2003.8.2042,博物馆,史密斯,museum
F1918.164,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7360_33,images
S2003.8.368,博物馆,史密斯,museum
S2003.8.514,博物馆,史密斯,museum
S2003.8.1738,博物馆,史密斯,museum
FSC-P-2804,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-2804V,images
S2003.8.585,博物馆,史密斯,museum
S2003.8.3615,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7580_16,images
S2018.2.84,博物馆,史密斯,museum
F1905.165,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-5191_07,images
FSC-P-4362,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-4362V,images
FSC-P-6529,博物馆,史密斯,museum
S2003.8.1659,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7955_14,images
S2004.94,博物馆,史密斯,museum
S2020.1.6,博物馆,史密斯,museum
S2003.8.2982,博物馆,史密斯,museum
S2015.28.6a-b,博物馆,史密斯,museum
S1992.31,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S1992.31_001,images
FSC-P-5337,博物馆,史密斯,museum
S2003.8.154,博物馆,史密斯,museum
S2003.8.1810,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8195_19,images
S2003.8.3332,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7704_17,images
F2017.12,博物馆,史密斯,museum
S2003.8.883,博物馆,史密斯,museum
FSC-P-5711,博物馆,史密斯,museum
S2003.8.2210,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7977_09,images
S2003.8.1678,博物馆,史密斯,museum
S2003.8.72,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7577_02,images
F1990.20,博物馆,史密斯,museum
F2020.5.55a-c,博物馆,史密斯,museum
S2003.8.3833.6,博物馆,史密斯,museum
S2007.2a-c,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7278_13,images
FSC-P-4466,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-4466,images
F1954.21,博物馆,史密斯,museum
S2003.8.3833.63.1-2,博物馆,史密斯,museum
S2003.8.1813,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7513_24,images
S2003.8.519,博物馆,史密斯,museum
S2003.8.1661,博物馆,史密斯,museum
F1953.41,博物馆,史密斯,museum
F1916.649,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8544_05,images
S2003.8.3527,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7439_34,images
F1916.645,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8544_02,images
F1917.306.2a-f,博物馆,史密斯,museum
FSC-P-6403,博物馆,史密斯,museum
FSC-P-6606,博物馆,史密斯,museum
S2019.6.7.1-20,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2019.6.7.1-20_001,images
S2003.8.1105,博物馆,史密斯,museum
S2003.8.3833.13,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7826_17,images
S2003.8.2576,博物馆,史密斯,museum
F1893.70,博物馆,史密斯,museum
FSC-P-4923,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC_P_4923,images
S2003.8.3571,博物馆,史密斯,museum
F2023.3.18a-j,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F2023.3.18_005,images
F1893.51,博物馆,史密斯,museum
S2003.8.2907,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7683_19,images
S2012.9.4269a-b,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-rls_0304,images
F1980.127a-l,博物馆,史密斯,museum
F2016.20.7a-b,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7906_14,images
S2003.8.1640,博物馆,史密斯,museum
S2012.9.4090,博物馆,史密斯,museum
S1988.44,博物馆,史密斯,museum
S2003.8.3157,博物馆,史密斯,museum
S2003.8.1537,博物馆,史密斯,museum
F1939.49a,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6115_06,images
F1960.4,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7117_03,images
S2003.8.2554,博物馆,史密斯,museum
S2003.8.2962,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8213_14,images
FSC-P-6482,博物馆,史密斯,museum
FSC-P-4359,博物馆,史密斯,museum
S2003.8.902,博物馆,史密斯,museum
FSC-P-6987a-g,博物馆,史密斯,museum
S2003.8.1913,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8196_04,images
S2003.8.3468,博物馆,史密斯,museum
S2003.8.1251,博物馆,史密斯,museum
S2003.8.2511,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7731_24,images
F1929.71,博物馆,史密斯,museum
FSC-P-6514,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P6514-1,images
F1902.19a-b,博物馆,史密斯,museum
FSC-GR-705.1,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7322_49,images
S2018.1.56,博物馆,史密斯,museum
FSC-P-4470,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-4470,images
FSC-P-5389,博物馆,史密斯,museum
S2003.8.3706,博物馆,史密斯,museum
S2019.3.773,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2019.3.773_001,images
S2003.8.833,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7529_36,images
S1987.639,博物馆,史密斯,museum
S2021.5.42a-c,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2021.5.42a-c_004-000001,images
S2003.8.1955,博物馆,史密斯,museum
S2003.8.14,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7701_03,images
S2003.8.158,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7811_08,images
S2003.8.1890,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8196_01,images
FSC-P-5820,博物馆,史密斯,museum
S2003.8.2588,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7689_08,images
F1898.87,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7040_08,images
S2021.1.20.1-3,博物馆,史密斯,museum
S2003.8.2506,博物馆,史密斯,museum
F1896.100,博物馆,史密斯,museum
S2003.8.2968,博物馆,史密斯,museum
S2003.8.563,博物馆,史密斯,museum
S2003.8.3728,博物馆,史密斯,museum
S2003.8.1446,博物馆,史密斯,museum
S2003.8.480,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7976_07,images
S2003.8.1852,博物馆,史密斯,museum
S2003.8.3782,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8349_17,images
S2022.1.4,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2022.1.4_001,images
S1986.531,博物馆,史密斯,museum
FSC-P-4384,博物馆,史密斯,museum
F1932.63a-g,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F1932.63a-g_005,images
FSC-P-5821,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-5821_1,images
S2003.8.1737,博物馆,史密斯,museum
S2012.9.4494,博物馆,史密斯,museum
FSC-P-4146,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-4146_1-000001,images
FSC-P-4322,博物馆,史密斯,museum
F1917.417,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7740_24,images
F2023.1.1,博物馆,史密斯,museum
S2003.8.915,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7527_19,images
F1908.45.9,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8353_28,images
S2003.8.2328,博物馆,史密斯,museum
S2003.8.1407,博物馆,史密斯,museum
S2003.8.3010a-c,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7793_01,images
S2003.8.3752.24,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8311_11,images
S2003.8.1237,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7595_10,images
F1911.366.1,博物馆,史密斯,museum
S2022.13.1,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2022.13.1_001,images
S2003.8.3833.4,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7819_26,images
FSC-P-6580,博物馆,史密斯,museum
F2016.20.16a-c,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7907_05,images
S2015.28.12.5,博物馆,史密斯,museum
FSC-P-6614,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-6614_1,images
S2003.8.3479,博物馆,史密斯,museum
FSC-T-15,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-T-15_1-000001,images
S2003.8.3833.37,博物馆,史密斯,museum
S2003.8.3752.15,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8310_30,images
S2003.8.3598,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8218_02,images
F1948.14,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7926_23,images
FSC-GR-780.153,博物馆,史密斯,museum
S2003.8.1837,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7514_01,images
S2003.8.1767,博物馆,史密斯,museum
FSC-P-6601,博物馆,史密斯,museum
S2003.8.389,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7613_03,images
S2003.8.2076,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7627_20,images
FSC-P-4951,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC_P_4951,images
F1915.308,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7740_18,images
S2003.8.2404,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7650_30,images
FSC-P-5426,博物馆,史密斯,museum
F1913.169,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7740_01,images
F1905.240,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6722_02,images
S2003.8.1208,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7686_26,images
F1904.325,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7228_16,images
S1991.37,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-2808_08h,images
S2019.3.1661,博物馆,史密斯,museum
S2003.8.1225,博物馆,史密斯,museum
S2003.8.2556,博物馆,史密斯,museum
S2003.8.2857,博物馆,史密斯,museum
S2003.8.2900,博物馆,史密斯,museum
S2023.6.4,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2023.6.4_001,images
S2003.8.1629,博物馆,史密斯,museum
F1917.438,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7360_28,images
F1952.16a-c,博物馆,史密斯,museum
S2003.8.3833.39,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7827_14,images
S2003.8.3699,博物馆,史密斯,museum
F1942.13,博物馆,史密斯,museum
FSC-P-5764,博物馆,史密斯,museum
F1907.297,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7228_18,images
S2003.8.2072,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7627_15,images
F1898.8,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6832_02,images
FSC-P-5717,博物馆,史密斯,museum
S2003.8.1081,博物馆,史密斯,museum
S2012.9.4223,博物馆,史密斯,museum
S2003.8.196,博物馆,史密斯,museum
S2003.8.1633,博物馆,史密斯,museum
S2003.8.331,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7594_27,images
S2003.8.478,博物馆,史密斯,museum
S2022.4.2,博物馆,史密斯,museum
F1934.1,博物馆,史密斯,museum
F1917.434,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F1917.434_001,images
F1975.3,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-5734_13,images
F1903.105,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-5615_01,images
S2003.8.2003,博物馆,史密斯,museum
S2003.8.335,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7538_01,images
FSC-P-4967,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC_P_4967,images
S1990.12.2,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7035_02,images
S2003.8.2821,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7682_28,images
F1932.35,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7905_22,images
F1998.76.72,博物馆,史密斯,museum
F1917.418,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7868_33,images
S2003.8.2327,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7612_14,images
FSC-P-5369,博物馆,史密斯,museum
FSC-P-4427,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-4427,images
S2003.8.379,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7520_20,images
S2003.8.2015,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7516_13,images
S2003.8.3038,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7566_29,images
FSC-T-70a-c,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-T-70a-c_002,images
FSC-P-6436,博物馆,史密斯,museum
S2003.8.3649,博物馆,史密斯,museum
S2003.8.3833.61,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7827_36,images
F1930.66,博物馆,史密斯,museum
S2019.3.2137,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2019.3.2137_026,images
S2003.8.234,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7939_11,images
S2003.8.1324,博物馆,史密斯,museum
S2003.8.3052,博物馆,史密斯,museum
S2012.9.4653,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2012.9.4653_001,images
S2012.9.4084,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7717_21,images
S2003.8.3064,博物馆,史密斯,museum
S2003.8.3696,博物馆,史密斯,museum
FSC-P-2653,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-2653,images
FSC-P-4980,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC_P_4980,images
S2003.8.1584,博物馆,史密斯,museum
S2003.8.2126,博物馆,史密斯,museum
S2003.8.1078,博物馆,史密斯,museum
F1981.29,博物馆,史密斯,museum
FSC-T-65a-c,博物馆,史密斯,museum
S2003.8.2363,博物馆,史密斯,museum
S2020.5.17,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-ELS2017.2.13_001,images
F1957.7,博物馆,史密斯,museum
S2018.2.315,博物馆,史密斯,museum
S2018.51a-c,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7616_10,images
S2003.8.623,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2003.8.623_001,images
S2003.8.438,博物馆,史密斯,museum
S2003.8.804,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7556_29,images
F1954.30,博物馆,史密斯,museum
S2003.8.2067,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7516_33,images
S1987.109,博物馆,史密斯,museum
F1907.126,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F1907.126_001,images
F1993.14,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8104_11,images
S2012.9.4598,博物馆,史密斯,museum
F1906.55b,博物馆,史密斯,museum
S2003.8.2977,博物馆,史密斯,museum
S2003.8.2471,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7636_09,images
FSC-P-6433,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-6433v1,images
S2003.8.2450,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7635_26,images
S2003.8.1130,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2003.8.1130_001,images
S2003.8.3748,博物馆,史密斯,museum
FSC-W-3a-b,博物馆,史密斯,museum
FSC-P-5399,博物馆,史密斯,museum
FSC-P-3459,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-3459_1,images
FSC-P-6291,博物馆,史密斯,museum
F1907.323,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7564_21,images
F1953.40,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7401_06,images
FSC-X-22a-d,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-X-22a-d,images
F1945.4,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6534_06,images
S2003.8.87,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8279_09,images
F2006.3.1-2,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6982_11_01-000001,images
F1914.118,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-5974_05,images
S2003.8.3347,博物馆,史密斯,museum
S2015.28.8,博物馆,史密斯,museum
FSC-P-6409,博物馆,史密斯,museum
S2004.58,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6958_10,images
FSC-P-4486,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-4486,images
S2003.8.3516,博物馆,史密斯,museum
F1939.65a-b,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-5083_03,images
S2003.8.1753,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7955_16,images
F1906.69b,博物馆,史密斯,museum
S2003.8.1600,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7791_17,images
S2003.8.1980,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7964_01,images
F1998.76.83,博物馆,史密斯,museum
F1944.8,博物馆,史密斯,museum
S2003.8.1909,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8196_03,images
S2003.8.2742,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7813_23,images
S2003.8.2755,博物馆,史密斯,museum
S2003.8.2133,博物馆,史密斯,museum
FSC-P-6294,博物馆,史密斯,museum
S2006.25,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7869_18,images
S2003.8.2994,博物馆,史密斯,museum
S2003.8.2722,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7813_04,images
S2003.8.1962,博物馆,史密斯,museum
S2021.1.18.1-5,博物馆,史密斯,museum
S2003.8.2736,博物馆,史密斯,museum
F1893.79,博物馆,史密斯,museum
FSC-P-6721,博物馆,史密斯,museum
F1930.39a-b,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8085_08,images
S2003.8.1370,博物馆,史密斯,museum
S2003.8.3830a-b,博物馆,史密斯,museum
F1907.689,博物馆,史密斯,museum
F1953.59,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7401_21,images
FSC-M-8a-d,博物馆,史密斯,museum
S2003.8.1348,博物馆,史密斯,museum
FSC-P-5385,博物馆,史密斯,museum
S2003.8.3096,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7597_15,images
S2018.1.71,博物馆,史密斯,museum
S2003.8.2001,博物馆,史密斯,museum
S2003.8.3163,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7568_19,images
S2019.3.1895,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2019.3.1895_001-000004,images
F1900.73,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-5650_01,images
S2003.8.3129,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7580_12,images
F1907.38a-b,博物馆,史密斯,museum
S2003.8.749,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7525_23,images
S2003.8.2351,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7965_04,images
S2003.8.3299,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7958_20,images
S2003.8.1194,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2003.8.1194_001,images
FSC-P-4407,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-4407,images
S2016.21,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2016.21_001,images
S2003.8.87,博物馆,史密斯,museum
